subject,modality,trial,signal,response,accuracy,confidence,rt,rt_conf,contrast,repeat_exclude
328,memory,135,1,1,1,7,1.09844350000003,1.5368438000005,60,0
328,memory,136,1,1,1,2,2.16122850000011,1.15422750000016,60,0
328,memory,137,1,1,1,7,1.08435722326158,0.804886400000214,60,0
328,memory,138,1,1,1,7,1.2569870540874,1.53910890000043,60,0
328,memory,139,1,1,1,7,0.832376499999555,1.97093620000032,60,0
328,memory,140,0,0,1,7,1.14435265408792,2.15244359999997,60,0
328,memory,141,1,1,1,7,1.10989527169568,1.10275989999991,60,0
328,memory,142,0,0,1,7,1.03731414192771,1.73781159999999,60,0
328,memory,143,0,0,1,7,1.0381395000004,1.46813550000024,60,0
328,memory,144,0,1,0,1,1.44963380292847,0.993932100000166,60,0
328,memory,145,1,1,1,4,1.26401223521862,3.70833659999971,60,0
328,memory,146,0,0,1,7,2.0245915000005,0.957233400000405,60,0
328,memory,147,1,0,0,1,3.01837212200189,0.721310500000072,60,0
328,memory,148,0,0,1,7,1.37276764684884,1.04992320000019,60,0
328,memory,149,0,0,1,4,1.98865071634918,1.27400000000034,60,0
328,memory,150,0,0,1,4,1.65695374538427,1.87664169999971,60,0
328,memory,151,0,0,1,7,1.31540893176134,1.08632570000009,90,0
328,memory,152,1,1,1,7,1.54010161582028,1.00105299999996,90,0
328,memory,153,0,0,1,7,0.869697899999665,2.90746390000004,90,0
328,memory,154,0,0,1,7,1.14262159999998,1.43733679999968,90,0
328,memory,155,1,1,1,7,1.01581230000011,2.17079180000019,90,0
328,memory,156,0,0,1,7,1.19216002924077,0.788086599999588,90,0
328,memory,157,1,1,1,6,2.01743947242903,1.7375047000005,90,0
328,memory,158,0,0,1,7,0.996448422530193,1.10390519999964,90,0
328,memory,159,1,1,1,7,1.0391813381475,1.7572136000008,90,0
328,memory,160,0,0,1,7,0.800119108173931,1.70715810000002,90,0
328,memory,161,0,0,1,7,0.682579399999668,1.72172990000035,90,0
328,memory,162,1,1,1,3,3.08266123176054,1.50830210000004,90,0
328,memory,163,0,0,1,7,0.683938400000443,2.02063590000034,90,0
328,memory,164,1,1,1,7,1.00720150000052,0.701439099999334,90,0
328,memory,165,1,1,1,5,1.61152390000007,0.721281099999942,90,0
328,memory,166,0,0,1,7,0.869817706914546,0.705905199999506,90,0
328,memory,167,1,1,1,7,1.13394359999984,1.50529329999972,90,0
328,memory,168,1,1,1,7,0.941263717812035,1.33754190000036,90,0
328,memory,169,0,0,1,7,0.914466111102229,1.22356909999962,90,0
328,memory,170,1,1,1,7,1.03729583594941,1.89033279999967,90,0
328,memory,171,0,0,1,7,0.816421500000615,0.892532800000481,90,0
328,memory,172,1,0,0,2,3.18861639999977,0.988810300000296,90,0
328,memory,173,0,0,1,7,1.21172658312298,0.817015500000707,90,0
328,memory,174,0,0,1,7,0.843788600000153,1.62291110000024,90,0
328,memory,175,1,1,1,1,3.24007269873982,0.915994500000124,90,0
328,memory,176,0,0,1,7,1.34715239349407,2.20699679999962,90,0
328,memory,177,0,0,1,7,2.15682829999969,0.816896399999678,90,0
328,memory,178,0,0,1,7,1.50976568930491,2.08674909999991,90,0
328,memory,179,1,0,0,2,2.34270240000023,1.15726679999989,90,0
328,memory,180,0,1,0,7,1.07521949999955,0.721690899999885,90,0
328,memory,181,0,0,1,7,0.801476420333529,1.90402500000073,90,0
328,memory,182,1,1,1,2,2.91843641728428,0.820682199999283,90,0
328,memory,183,0,0,1,7,1.12160134485566,2.19096009999976,90,0
328,memory,184,1,1,1,7,1.07674810000026,0.687879500000236,90,0
328,memory,185,0,0,1,4,1.66269401561658,1.08711529999982,90,0
328,memory,186,1,1,1,7,1.03301093123264,1.65435120000075,90,0
328,memory,187,1,1,1,7,1.04488223721091,2.00479520000044,90,0
328,memory,188,1,1,1,7,0.932142240667417,0.804315299999871,90,0
328,memory,189,1,1,1,7,1.03852446718247,1.45311190000029,90,0
328,memory,190,1,1,1,7,1.45917009999994,0.701962000000094,90,0
328,memory,191,0,0,1,7,2.20436825303113,1.32274249999955,90,0
328,memory,192,0,0,1,2,1.58268089873945,2.0902243999999,90,0
328,memory,193,0,0,1,2,3.27637009999944,1.70777290000024,90,0
328,memory,194,0,0,1,2,4.58909685282651,0.801056899999821,90,0
328,memory,195,1,1,1,7,1.19831367116785,1.63739220000025,90,0
328,memory,196,1,1,1,7,1.47701169202992,1.33624099999997,90,0
328,memory,197,0,0,1,7,1.65337287368766,1.27084020000075,90,0
328,memory,198,1,1,1,6,1.89677067190041,1.23906609999995,90,0
328,memory,199,0,0,1,4,2.5383460615285,1.15187800000058,90,0
328,memory,200,1,1,1,6,1.87983055282712,1.62246429999959,90,0
329,memory,1,1,1,1,6,1.13270620000003,2.1572328000002,30,0
329,memory,2,1,1,1,7,1.36127609999949,1.60364310000023,30,0
329,memory,3,1,1,1,6,1.08288770000036,2.39285850000033,30,0
329,memory,4,1,1,1,5,1.07939299999998,2.10349229999974,30,0
329,memory,5,0,0,1,5,0.909810099999959,1.59936279999965,30,0
329,memory,6,1,1,1,7,0.689363200000116,0.886346000000231,30,0
329,memory,7,0,1,0,1,1.40029180000056,2.85467160000007,30,0
329,memory,8,0,0,1,4,1.12827349999952,1.54365099999995,30,0
329,memory,9,0,0,1,7,1.19988110000031,0.722830300000169,30,0
329,memory,10,1,1,1,6,1.38597879999998,1.55412740000065,30,0
329,memory,11,0,0,1,1,1.5241444000003,1.2398331000004,30,0
329,memory,12,0,0,1,7,0.853794699999526,1.90266599999995,30,0
329,memory,13,1,1,1,3,1.8786055999999,1.00461629999973,30,0
329,memory,14,0,0,1,5,1.02883079999992,0.820880399999623,30,0
329,memory,15,1,1,1,6,1.41427279999971,1.47098610000012,30,0
329,memory,16,1,1,1,7,1.07077449999997,1.75603390000015,30,0
329,memory,17,1,1,1,3,1.33457169999929,1.82094140000027,30,0
329,memory,18,0,0,1,3,1.08467870000004,1.85257350000029,30,0
329,memory,19,0,0,1,7,1.05853269999989,1.8536282999994,30,0
329,memory,20,0,1,0,2,0.89788099999987,2.18572690000019,30,0
329,memory,21,0,0,1,5,1.24832120000065,2.1213702999994,30,0
329,memory,22,0,0,1,5,1.27490229999967,1.71776229999978,30,0
329,memory,23,0,0,1,6,2.33071970000037,1.20423839999967,30,0
329,memory,24,1,1,1,7,1.19649579999987,1.65496429999985,30,0
329,memory,25,1,1,1,7,1.17300590000013,0.916934500000025,30,0
329,memory,26,1,1,1,6,1.2382563000001,1.93597509999927,30,0
329,memory,27,0,0,1,5,1.21834659999968,1.30396399999972,30,0
329,memory,28,0,0,1,7,1.3432270000003,1.26923170000009,30,0
329,memory,29,0,0,1,7,1.2919382,0.709383800000069,30,0
329,memory,30,0,0,1,3,1.38308909999978,0.808459400000174,30,0
329,memory,31,0,0,1,6,1.26994709999963,1.70760999999948,30,0
329,memory,32,0,0,1,7,0.727508599999965,1.48878870000044,30,0
329,memory,33,0,0,1,7,0.958964700000251,1.32046199999968,30,0
329,memory,34,0,0,1,6,1.34754759999942,1.65409760000057,30,0
329,memory,35,0,0,1,7,1.02671310000005,2.03809329999967,30,0
329,memory,36,0,0,1,6,1.4091255000003,2.67192769999929,30,0
329,memory,37,0,0,1,4,2.75921360000029,0.804003700000067,30,0
329,memory,38,0,0,1,4,1.32060129999991,1.27124089999961,30,0
329,memory,39,1,1,1,5,1.0488734999999,1.39160149999952,30,0
329,memory,40,0,0,1,4,1.54284729999927,1.80341099999987,30,0
329,memory,41,1,1,1,5,1.00169359999927,1.33846470000026,30,0
329,memory,42,1,0,0,1,2.5389851000009,0.817805599999701,30,0
329,memory,43,1,1,1,3,2.34549299999981,1.46024239999952,30,0
329,memory,44,0,0,1,6,1.75692310000068,0.887308100000155,30,0
329,memory,45,1,1,1,7,0.786988599999859,0.721836499999881,30,0
329,memory,46,0,0,1,4,1.57462409999971,1.98863149999943,30,0
329,memory,47,1,1,1,5,1.19123300000047,1.74178279999978,30,0
329,memory,48,0,0,1,7,1.00279510000018,1.7578739999999,30,0
329,memory,49,1,1,1,7,0.931908800000201,0.89120980000007,30,0
329,memory,50,1,1,1,4,1.08985740000026,1.93819540000004,30,0
329,memory,51,1,1,1,3,1.07716880000044,1.63396850000026,60,0
329,memory,52,0,0,1,4,1.23011580000002,1.35694019999937,60,0
329,memory,53,0,0,1,1,1.35977329999969,1.00391679999939,60,0
329,memory,54,0,0,1,7,0.900588100000277,1.3767629999993,60,0
329,memory,55,1,1,1,5,1.72788089999995,0.942542100000537,60,0
329,memory,56,1,0,0,4,1.48638269999992,0.990295900000092,60,0
329,memory,57,1,1,1,3,2.14364509999996,1.18807030000062,60,0
329,memory,58,1,0,0,1,0.957466799999565,2.19963949999965,60,0
329,memory,59,1,1,1,6,1.63168990000031,0.720610500000475,60,0
329,memory,60,0,0,1,4,1.59830080000029,0.621419400000377,60,0
329,memory,61,1,1,1,3,2.13684269999976,2.22006210000018,60,0
329,memory,62,1,1,1,7,2.51430680000067,3.15804349999962,60,0
329,memory,63,1,1,1,1,6.18345839999984,0.822361000000456,60,0
329,memory,64,1,1,1,7,0.81481309999981,0.806776200000058,60,0
329,memory,65,0,1,0,3,3.19837079999979,1.20839329999944,60,0
329,memory,66,1,1,1,3,2.35699889999978,1.09856639999998,60,0
329,memory,67,0,0,1,2,3.65836490000038,1.51952780000011,60,0
329,memory,68,0,0,1,3,1.27669859999969,2.31951340000069,60,0
329,memory,69,1,0,0,2,1.2430930999999,2.05429209999966,60,0
329,memory,70,0,0,1,5,1.60177370000019,1.47115050000048,60,0
329,memory,71,1,1,1,2,1.88634139999976,1.8233465000003,60,0
329,memory,72,0,0,1,3,1.73850000000039,1.06899710000016,60,0
329,memory,73,0,1,0,2,1.44127300000036,1.73771400000078,60,0
329,memory,74,0,0,1,7,0.882360100000369,1.60621850000007,60,0
329,memory,75,1,1,1,2,2.68638230000033,1.15751769999952,60,0
329,memory,76,0,1,0,1,1.9643629000002,0.989132000000609,60,0
329,memory,77,1,1,1,7,0.910659000000123,0.817565499999546,60,0
329,memory,78,1,1,1,4,1.75340109999979,2.38882300000023,60,0
329,memory,79,0,0,1,1,2.18735410000045,1.1735249000003,60,0
329,memory,80,1,1,1,2,3.31691059999957,0.788002300000699,60,0
329,memory,81,1,1,1,7,1.24040890000015,0.803111600000193,60,0
329,memory,82,0,0,1,5,1.42200300000059,1.55562019999979,60,0
329,memory,83,0,1,0,6,2.31875760000003,1.49233980000008,60,0
329,memory,84,1,1,1,5,1.43823859999975,1.76991969999926,60,0
329,memory,85,1,0,0,5,1.39815869999984,0.990516700000626,60,0
329,memory,86,0,0,1,4,2.17394169999989,1.57452910000029,60,0
329,memory,87,1,1,1,2,2.14400110000042,1.64090329999999,60,0
329,memory,88,1,1,1,1,1.33397239999977,0.820347799999581,60,0
329,memory,89,1,1,1,1,2.9847720000007,0.253800299999966,60,0
329,memory,90,0,1,0,2,3.03315799999928,0.721560400000271,60,0
329,memory,91,0,0,1,2,2.16985509999995,1.07366269999966,60,0
329,memory,92,0,0,1,1,1.83273709999958,2.20789349999995,60,0
329,memory,93,1,0,0,1,1.95076340000014,1.42549309999958,60,0
329,memory,94,1,1,1,7,1.06308179999996,1.65408070000012,60,0
329,memory,95,1,0,0,4,1.61478699999952,0.821846599999844,60,0
329,memory,96,0,1,0,2,0.953024999999798,1.23812020000059,60,0
329,memory,97,0,0,1,7,1.26377430000048,0.723637299999609,60,0
329,memory,98,1,1,1,7,0.706227099999523,1.25539470000058,60,0
329,memory,99,0,0,1,4,1.89955929999996,1.98842210000021,60,0
329,memory,100,1,1,1,3,1.48704380000072,0.819826899999498,60,0
329,memory,101,1,0,0,1,4.18762009999955,0.622106000000713,60,0
329,memory,102,1,1,1,2,2.41879529999915,1.37364650000018,60,0
329,memory,103,1,1,1,4,2.62712520000059,0.622010699999919,60,0
329,memory,104,0,0,1,6,2.24803690000044,1.37431030000062,60,0
329,memory,105,1,1,1,4,1.17585959999997,1.85874439999952,60,0
329,memory,106,0,0,1,5,1.82884060000015,2.20500259999972,60,0
329,memory,107,0,1,0,3,1.44212799999968,1.75353929999983,60,0
329,memory,108,1,1,1,7,0.929973899999823,0.987347899999804,60,0
329,memory,109,1,1,1,4,1.56903209999928,1.47233189999952,60,0
329,memory,110,0,0,1,7,1.38232260000041,1.3728744,60,0
329,memory,111,0,1,0,5,1.74398380000002,1.07420330000059,60,0
329,memory,112,0,0,1,3,2.29504850000012,0.893371500000285,60,0
329,memory,113,1,1,1,7,1.12767330000042,0.825216700000055,60,0
329,memory,114,1,1,1,5,1.94519769999988,2.19956899999943,60,0
329,memory,115,0,0,1,7,1.5355797000002,1.95434620000015,60,0
329,memory,116,0,0,1,5,1.59828580000067,1.27205659999981,60,0
329,memory,117,0,0,1,4,1.86677379999946,2.90766389999953,60,0
329,memory,118,1,1,1,5,2.990452,1.55942140000025,60,0
329,memory,119,0,1,0,1,5.16090459999941,1.53387240000029,60,0
329,memory,120,1,1,1,7,1.91397619999952,1.37271030000011,60,0
329,memory,121,0,0,1,2,1.16195789999983,1.35098879999987,60,0
329,memory,122,0,0,1,6,1.0932843999999,1.25473950000014,60,0
329,memory,123,0,0,1,5,2.54217969999991,1.18843860000015,60,0
329,memory,124,0,0,1,7,0.704698599999574,1.28377379999984,60,0
329,memory,125,1,0,0,2,3.20362470000055,0.808782099999917,60,0
329,memory,126,1,0,0,2,1.67270899999949,0.903326399999969,60,0
329,memory,127,1,0,0,4,1.46625630000017,2.18696709999949,60,0
329,memory,128,1,1,1,7,1.41540950000035,1.08830510000007,60,0
329,memory,129,1,1,1,4,1.55772390000038,0.800263600000108,60,0
329,memory,130,1,0,0,2,2.27960500000063,1.00756780000029,60,0
329,memory,131,1,1,1,3,1.14761009999984,1.00378309999996,60,0
329,memory,132,0,0,1,7,1.11644410000008,0.987061499999982,60,0
329,memory,133,0,0,1,7,1.4467824000003,1.82312590000038,60,0
329,memory,134,1,1,1,2,1.66221990000031,1.7705976999996,60,0
329,memory,135,1,1,1,2,2.06067150000035,1.55558999999994,60,0
329,memory,136,1,1,1,5,1.32360359999984,1.47197860000051,60,0
329,memory,137,0,0,1,4,1.72444809999979,3.01884399999926,60,0
329,memory,138,1,0,0,1,2.40578780000033,0.717134999999871,60,0
329,memory,139,0,0,1,3,1.9612075999994,1.36833800000022,60,0
329,memory,140,0,0,1,2,1.56444370000008,2.03844560000016,60,0
329,memory,141,0,1,0,4,4.76355239999975,1.01024280000001,60,0
329,memory,142,1,1,1,3,3.94698270000026,0.97529940000004,60,0
329,memory,143,1,0,0,4,1.79988100000082,1.00923969999985,60,0
329,memory,144,0,0,1,3,3.94272380000075,1.47420539999985,60,0
329,memory,145,0,0,1,5,3.00635199999942,2.01598170000034,60,0
329,memory,146,0,0,1,3,1.64362489999985,1.15580350000073,60,0
329,memory,147,1,1,1,6,3.79773130000012,1.53848319999997,60,0
329,memory,148,0,0,1,5,2.12812810000014,0.65268130000004,60,0
329,memory,149,0,0,1,7,1.83386689999952,1.07438379999985,60,0
329,memory,150,1,1,1,7,0.621282199999769,0.903655699999945,60,0
329,memory,151,0,0,1,6,1.15809059999992,0.903810799999519,90,0
329,memory,152,0,1,0,4,1.35282800000004,0.616970099999889,90,0
329,memory,153,0,0,1,3,1.52508979999948,0.7187157999997,90,0
329,memory,154,0,0,1,1,1.50872660000005,1.00595510000039,90,0
329,memory,155,0,0,1,7,0.639441199999965,0.800061900000401,90,0
329,memory,156,1,1,1,5,0.999013700000432,1.08749510000052,90,0
329,memory,157,1,0,0,6,1.45418580000023,0.808371799999804,90,0
329,memory,158,1,1,1,4,1.84816499999943,1.82138620000023,90,0
329,memory,159,0,0,1,7,1.09343499999977,1.28398240000024,90,0
329,memory,160,1,1,1,6,1.15797490000023,1.53993850000006,90,0
329,memory,161,0,0,1,7,0.882447399999364,0.621809400000529,90,0
329,memory,162,1,0,0,1,1.70985359999941,1.08577689999947,90,0
329,memory,163,0,0,1,7,0.925932800000737,0.806184500000199,90,0
329,memory,164,1,1,1,2,1.84872819999964,1.08715360000042,90,0
329,memory,165,0,1,0,4,1.52230639999925,1.08566210000026,90,0
329,memory,166,0,0,1,7,1.11435820000042,0.82090750000043,90,0
329,memory,167,0,1,0,3,2.37299470000016,0.816540800000439,90,0
329,memory,168,1,1,1,6,1.50815879999936,1.38610040000003,90,0
329,memory,169,1,1,1,7,1.18661380000049,1.53709290000006,90,0
329,memory,170,0,1,0,1,1.29159989999971,0.902437900000223,90,0
329,memory,171,0,0,1,1,1.6454578999992,1.53903280000031,90,0
329,memory,172,1,1,1,5,1.20596920000025,0.704560999999558,90,0
329,memory,173,1,1,1,6,1.16974839999966,1.70353930000056,90,0
329,memory,174,0,0,1,2,1.57448819999991,1.20420840000043,90,0
329,memory,175,0,0,1,4,3.76483829999961,1.75420030000078,90,0
329,memory,176,1,0,0,1,1.49880519999988,1.93758749999961,90,0
329,memory,177,1,1,1,6,1.4423209000006,1.65326999999979,90,0
329,memory,178,1,1,1,5,1.14032310000039,0.623857399999906,90,0
329,memory,179,1,1,1,3,2.32718620000014,0.721429700000044,90,0
329,memory,180,0,0,1,3,3.11785920000057,1.06141680000019,90,0
329,memory,181,1,1,1,3,1.31589929999973,0.904014799999459,90,0
329,memory,182,1,1,1,7,1.62552210000013,1.07266729999992,90,0
329,memory,183,1,1,1,2,4.89594420000049,0.920718599999418,90,0
329,memory,184,0,0,1,5,2.66854280000007,1.25376479999977,90,0
329,memory,185,0,0,1,7,1.51649799999996,0.624059599999782,90,0
329,memory,186,0,1,0,2,2.21488380000028,0.893795099999807,90,0
329,memory,187,0,0,1,7,1.08734529999947,0.900827099999333,90,0
329,memory,188,1,1,1,6,1.03288950000024,1.90553480000017,90,0
329,memory,189,0,0,1,4,1.72456469999997,1.52160220000042,90,0
329,memory,190,0,0,1,3,1.89598769999975,1.3402944999998,90,0
329,memory,191,1,1,1,5,1.51970549999987,1.57042770000044,90,0
329,memory,192,1,1,1,7,1.3258638999996,1.85189280000031,90,0
329,memory,193,1,1,1,2,2.24668479999946,1.37087770000016,90,0
329,memory,194,0,0,1,7,1.66935790000025,0.870537300000251,90,0
329,memory,195,0,0,1,1,2.08860129999994,1.1675581999998,90,0
329,memory,196,0,0,1,4,1.9722998999996,0.238281199999619,90,0
329,memory,197,1,1,1,7,1.06197599999996,1.84102629999961,90,0
329,memory,198,1,0,0,2,2.48186719999921,2.12061670000003,90,0
329,memory,199,0,0,1,6,1.76102429999992,1.30470319999949,90,0
329,memory,200,1,1,1,7,1.13979290000043,1.10011459999987,90,0
330,memory,1,0,0,1,5,2.06384377278982,2.12210300000015,30,0
330,memory,2,1,1,1,5,1.32069885034298,1.31885459999967,30,0
330,memory,3,0,0,1,7,1.0539373795923,1.60429560000011,30,0
330,memory,4,1,1,1,7,0.780866822798998,1.80347439999969,30,0
330,memory,5,1,0,0,4,2.81375033777567,1.41292049999993,30,0
330,memory,6,1,0,0,2,1.41215224014832,1.68780149999975,30,0
330,memory,7,1,1,1,7,1.54428068096377,1.8874651000001,30,0
330,memory,8,1,1,1,7,1.04707221191848,1.78850009999996,30,0
330,memory,9,1,1,1,6,1.08496823299356,1.23827659999961,30,0
330,memory,10,0,0,1,5,1.00763323979572,1.24234590000015,30,0
330,memory,11,0,0,1,6,1.82152169319761,0.688739900000201,30,0
330,memory,12,1,1,1,3,1.84899437278955,1.52313319999985,30,0
330,memory,13,1,0,0,3,2.50568007347556,0.800122799999826,30,0
330,memory,14,1,0,0,5,2.57451687857247,0.704082000000199,30,0
330,memory,15,0,0,1,4,1.5074982000001,0.958442199999809,30,0
330,memory,16,1,1,1,2,2.44056727959241,0.790208699999766,30,0
330,memory,17,0,0,1,7,1.12835649999988,0.683810300000005,30,0
330,memory,18,0,0,1,3,1.52797046531941,1.70828130000018,30,0
330,memory,19,0,0,1,2,2.41394390000005,1.05784149999999,30,0
330,memory,20,0,0,1,7,0.922679943540061,1.33435830000008,30,0
330,memory,21,1,0,0,1,1.43269121770118,1.23800990000018,30,0
330,memory,22,0,0,1,6,1.18190109184434,0.791369499999746,30,0
330,memory,23,1,0,0,3,2.10298250000005,1.15856209999993,30,0
330,memory,24,1,1,1,7,1.24394069115851,1.25106360000018,30,0
330,memory,25,1,1,1,3,1.25683838096347,1.05031400000007,30,0
330,memory,26,0,0,1,2,1.02199050001809,1.76943660000006,30,0
330,memory,27,1,1,1,5,1.1495352659872,1.24161689999983,30,0
330,memory,28,1,1,1,7,1.14895144659886,0.804832499999975,30,0
330,memory,29,1,1,1,4,2.56698670817377,1.15546690000019,30,0
330,memory,30,1,1,1,6,1.22608855816497,1.96947659999978,30,0
330,memory,31,1,1,1,7,0.979084931306716,0.98768999999993,30,0
330,memory,32,0,0,1,7,1.24387003299353,1.41609200000039,30,0
330,memory,33,0,0,1,7,1.06571977755357,1.68757340000002,30,0
330,memory,34,1,0,0,2,1.57167491632981,0.869348400000035,30,0
330,memory,35,0,1,0,1,1.27509530341104,0.871438600000147,30,0
330,memory,36,0,0,1,7,1.14999728674684,1.04197669999985,30,0
330,memory,37,1,0,0,6,0.924550639796053,0.873867600000267,30,0
330,memory,38,1,1,1,3,2.02173551156648,1.60170610000023,30,0
330,memory,39,0,0,1,2,1.03709854830413,0.803432000000157,30,0
330,memory,40,1,0,0,1,1.42770939592219,0.671978699999727,30,0
330,memory,41,1,1,1,7,1.1827998863946,0.886959599999955,30,0
330,memory,42,1,1,1,7,0.94914732654297,1.15399360000038,30,0
330,memory,43,0,0,1,1,2.49708343640441,1.50758759999962,30,0
330,memory,44,1,0,0,3,1.51350399558896,1.0552318,30,0
330,memory,45,0,0,1,7,0.978625611918233,0.787378600000011,30,0
330,memory,46,1,1,1,6,0.779450127562541,0.904179099999965,30,0
330,memory,47,0,0,1,2,3.88841461497714,1.83899330000031,30,0
330,memory,48,1,1,1,2,3.81941003979591,0.607877599999938,30,0
330,memory,49,0,0,1,7,0.738227299999835,1.56832290000011,30,0
330,memory,50,1,1,1,7,1.03037209660806,0.704249200000049,30,0
330,memory,51,0,0,1,2,2.20900744456003,0.9816679999999,60,0
330,memory,52,0,0,1,5,1.4339244387952,1.42905849999988,60,0
330,memory,53,0,0,1,6,1.03948904559729,0.968201099999987,60,0
330,memory,54,0,0,1,7,0.655254400000103,1.13895490000004,60,0
330,memory,55,0,0,1,7,0.694757764967562,0.701139199999943,60,0
330,memory,56,0,0,1,1,2.59965220000004,0.69088580000016,60,0
330,memory,57,1,1,1,6,3.35569320000013,0.6012482000001,60,0
330,memory,58,0,1,0,3,1.64516655408715,1.70449659999986,60,0
330,memory,59,1,1,1,2,2.25535780000018,0.584974299999885,60,0
330,memory,60,0,0,1,7,0.718216074495103,1.62102520000008,60,0
330,memory,61,1,1,1,5,1.58484425816505,0.7041135999998,60,0
330,memory,62,1,1,1,1,3.56483412042644,1.02551489999996,60,0
330,memory,63,0,0,1,4,2.10172630000034,0.604087799999888,60,0
330,memory,64,1,1,1,3,1.07357308504152,1.03798180000013,60,0
330,memory,65,0,0,1,5,0.957177700000102,0.851871800000026,60,0
